1	2	3	4	5	6	7	8	9	10	11	12
0.0467	0.044	0.0457	0.0469	1.9859	1.0199	0.5105	0.2461	1.935	1.0311	0.507	0.2378
0.1746	0.1569	0.1732	0.1549	0.1763	0.1301	0.0661	0.073	0.0717	0.0718	0.0657	0.0625
0.2382	0.3101	0.3256	0.3151	0.2862	0.2341	0.0788	0.0959	0.0972	0.0952	0.0852	0.072
0.129	0.1632	0.1725	0.1796	0.1475	0.1251	0.0652	0.0696	0.0742	0.0869	0.0788	0.0661
0.181	0.1985	0.2401	0.234	0.3592	0.3283	0.0791	0.0726	0.0715	0.0723	0.0957	0.0955
0.1731	0.179	0.2248	0.2326	0.3319	0.3085	0.0813	0.0733	0.0721	0.0758	0.0948	0.086
0.1731	0.2044	0.2093	0.25	0.3755	0.3356	0.0796	0.0743	0.0712	0.0798	0.0861	0.1231
0.1566	0.2046	0.2405	0.24	0.32	0.303	0.0811	0.0724	0.0718	0.0721	0.0877	0.1129
