1	2	3	4	5	6	7	8	9	10	11	12
0.1185	0.1069	0.0984	0.1055	2.0911	1.0064	0.4832	0.2304	2.0939	1.0721	0.5095	0.2939
0.1769	0.1349	0.1152	0.1135	0.1415	0.1278	0.1155	0.1134	0.1702	0.1268	0.1175	0.0984
0.1829	0.2359	0.259	0.2308	0.1854	0.2281	0.2515	0.2384	0.2222	0.2276	0.4044	0.2576
0.1434	0.2381	0.2539	0.2268	0.1725	0.2098	0.2101	0.2078	0.1747	0.2005	0.2089	0.2168
0.1692	0.3832	0.391	0.3922	0.2109	0.3608	0.3824	0.3647	0.2326	0.3785	0.3908	0.3727
0.2454	0.3796	0.3325	0.3337	0.241	0.3542	0.3658	0.3506	0.2268	0.3603	0.3513	0.3522
0.2064	0.1429	0.1236	0.118	0.1971	0.1974	0.2364	0.1295	0.1983	0.1624	0.1308	0.1236
0.1473	0.1224	0.1218	0.1083	0.1399	0.1232	0.1081	0.1084	0.1431	0.1143	0.1139	0.1
